3, 2880,
114.91,108.4,126.72,124.7,107.59,125.36,106.4,107.53,115.38,108.8,117.34,168.64,216.6,212.1,193.5,201.4,235.4,230.67,219.97,215.66,152.07,132.26,117.04,118.1,133.7,125.3,130.59,105.39,120.66,118,108.81,129.23,120.04,130.76,111.5,127.63,106.71,99.433,115.26,121.71,114.97,126.62,126.1,123.97,119.47,125.12,166.86,217.92,207.99,220.44,215.78,207.96,164.04,134.93,115.2,108.03,123.59,107.71,125.82,125.42,120.34,117.08,106.22,123.96,121.07,118.43,101.11,123.97,95.877,120.93,111.32,114.03,102.78,116.73,117.56,103.89,107.41,108.37,95.215,120.88,125.82,123.98,123.14,130.58,139.32,113.43,98.485,94.047,106.89,108.5,106.29,104.47,103.87,95.82,105.09,105.38,102.95,106.51,101.69,90.601,108.92,108.36,99.499,93.729,109.08,94.177,109.31,102.08,108.05,115.43,110.62,90.913,95.283,113.85,168.56,190.78,179.7,166.61,123.7,108.72,115.63,107.97,102.72,114.27,102.72,107.97,104.68,112.23,111.09,111.48,111.92,104.93,95.086,108.57,94.351,96.956,88.923,108.25,93.823,95.28,99.056,100.58,111.2,97.924,90.38,98.907,90.868,99.834,118.8,117.6,151.85,152,121.64,122.98,102.36,100.74,105.32,97.441,96.452,103.54,99.802,96.224,99.033,115.89,90.197,99.456,110.71,100.85,95.314,96.816,104.9,84.311,101.9,100.48,93.82,93.726,84.81,92.436,90.872,102.88,91.522,104.38,98.705,93.436,90.979,96.304,89.428,84.145,94.259,102.69,103.61,102.39,115.53,118.74,102.98,102.02,120.43,109.02,111.39,117.1,118.63,104.56,108.18,96.751,91.914,96.872,88.071,89.314,100.22,109.99,109.71,109.15,101.75,119.9,99.854,112.1,101.97,115.67,99.708,122.67,112.23,107.21,119.6,112.21,96.305,94.397,112.79,105.2,93.639,98.602,110.18,89.773,93.34,98.043,99.198,91.374,99.024,88.569,84.943,102.16,120.75,124.8,122.34,121.07,105.71,124.95,111.33,125.04,121.11,112.96,133.93,167.36,200.21,221.44,184.72,205.72,216.56,234.18,218.79,197.46,158.96,135.91,134.53,120.03,117.21,127.03,128.52,126.79,112,125.72,108.43,113.1,124.79,116.73,117.14,115.22,104.04,101.68,112.99,105.78,99.002,111.64,110.59,124.58,120.17,124.43,148.86,210.33,214.5,214.59,230.89,208.91,163.87,129.99,132.45,121.55,115.32,120.25,124.41,124.71,126.26,110.34,104.09,107.17,117.52,118.13,104.91,123.14,107.16,106.77,116.77,112.72,113.96,106.06,94.708,103.33,111.04,118.45,109.14,113.64,115.62,115.35,126.15,138.62,133.96,107.06,114.55,114.54,101.08,107.3,103.11,97.378,90.226,91.369,91.474,100.86,95.32,111.15,91.035,97.197,107.22,105.74,89.512,98.566,100.25,93.059,102.26,91.892,98.743,97.775,107.34,89.147,94.464,106.25,166.6,190.63,162.05,160.66,117.95,108.5,100.83,116.06,94.635,116.34,108.43,113.37,97.251,98.136,97.064,101.29,118.19,93.809,103.87,112.36,89.537,108.66,93.042,105.4,112.37,94.683,93.614,101.57,109.41,92.98,94.846,90.644,113.79,110.08,122.85,118.43,155.61,140.73,135.32,112.64,101.2,95.993,104.26,109.85,101.09,113.15,107.1,92.568,103.6,100.41,108.94,94.151,110.52,107.21,85.212,89.771,89.753,90.266,108.41,102.11,89.134,97.752,91.109,88.169,97.987,89.568,91.004,107.45,93.004,89.169,111.91,105.54,100.83,88.367,88.034,93.604,99.565,111.02,100.02,117.36,111.93,116.32,123.24,110.05,110.7,110.84,100.74,106.32,114.39,110.47,92.286,94.194,87.983,102.27,102.31,96.989,113.57,116.56,118.35,103.48,110.13,119.8,106.72,106.36,114.19,117.7,108.89,106.68,122.29,107.89,110.7,93.506,112.02,97.935,90.184,101.23,90.879,106.61,103.57,111.86,87.692,86.938,90.47,97.494,98.248,104.45,126.81,109.58,125.04,130.34,121.23,119.79,105.09,118.2,131.21,108.68,112.44,176.31,215.47,217.08,176.02,192.96,232.71,237.47,225.08,203.8,139.13,114.02,119.22,112.35,126.24,133.6,113.97,113.97,115.76,113.59,113.04,124.92,111.85,122.47,118.73,127.95,122.16,101.62,108.5,112.15,121.95,102.72,121.76,122.08,110.2,120.92,155.08,214.41,228.31,210.75,218.96,205.65,142.75,140.39,121.2,113.74,122.34,103.58,109.95,103.28,119.95,118.76,108.95,123.78,112.32,109.39,108.39,109.23,102.83,116.66,106.82,99.022,109.94,106.24,117.01,108.51,94.099,97.568,99.112,110.62,105.78,137.09,141.96,138.11,127.74,114.63,102.94,105.3,106.96,104.48,106.36,109.98,96.128,95.013,89.401,96.808,87.69,95.375,104.92,108.54,94.93,101.58,100.18,97.363,89.16,108.21,100.82,107.47,113.4,103.02,97.256,113.93,98.827,103.94,156.96,198.49,180.43,169.54,117.16,101.66,113.12,102.75,95.093,114.64,96.23,106.31,104.36,98.051,117.47,109.35,116.08,93.949,100.58,106.96,95.075,110.77,91.218,89.854,92.845,107.65,93.371,103.92,97.08,101.61,100.51,105.42,94.251,117.25,111.89,124.47,144.07,149.54,128.8,99.697,109.85,93.149,95.482,109.95,102.36,103.5,105.56,106.41,103.03,107.31,109.92,113.87,101.67,94.006,84.609,104.48,101.36,99.096,93.81,89.061,86.375,83.333,81.225,82.025,91.322,86.237,90.229,99.564,85.062,86.325,100.4,97.135,86.361,102.03,87.67,85.938,102.87,111.27,102.18,121.24,118.95,111.87,107.98,116.45,115.75,109.23,111.41,104.74,93.516,97.314,84.799,96.448,90.068,97.655,101.99,92.98,94.465,113.49,102.99,101.44,100.43,103.4,114.95,104.58,111.31,101.85,118.14,122.72,111.8,99.096,111.84,105.43,101.87,92.927,109.78,93.897,108.42,97.017,104.07,103.29,97.248,108.63,92.863,103.87,107.76,91.572,120.77,116.29,117.68,108.71,101.87,118.09,110.76,110.56,120.08,103.29,115.12,176.62,217.83,216.15,176.02,193.37,223.86,218.67,215.91,202.12,155.72,134.44,113.68,129.46,132.87,111.31,107.21,119,118.31,113.46,116.08,127.17,119.33,122.79,117.83,122.87,119.76,104.35,104.55,106.46,111.98,102.7,112.92,126.66,108.15,134.06,161.3,221.75,204.57,232.75,231.49,200.15,150.57,133.45,116.76,116.17,129.49,115.02,120.29,111.32,108.32,104.5,103.33,119.12,104.32,124.92,116.4,107.36,114.61,101.45,113.99,97.622,112.92,96.464,94.949,96.518,101.07,103.77,113.1,122.77,115.5,126.04,138.77,145.04,123.44,109.17,102.6,110.67,115.34,115.91,114.75,111.9,110.58,103.55,97.951,98.144,89.895,91.907,100.77,101.54,96.207,94.34,106.43,91.648,99.956,89.063,108.64,114,94.663,107.09,99.874,103.03,112.94,115.39,149.06,185.39,165.63,169.67,118.19,121.61,119.08,113.41,99.67,103.11,112.22,116.3,106.7,93.068,114.97,95.398,111.53,108.94,106.35,105.04,110.62,86.686,94.301,104.2,112.98,95.742,107.24,92.892,100.45,93.844,102.57,100.89,104.06,105.71,111.98,141.81,156.41,156.73,118.14,122.66,96.666,91.946,108.98,100.34,101.07,96.275,113.74,96.436,114.5,91.393,103.44,107.09,94.707,105.18,95.25,82.759,99.853,106.9,94.291,93.168,87.452,97.905,94.535,93.35,88.117,99.341,98.294,97.546,96.542,102.57,91.802,105.55,110.52,105.05,89.335,107.87,101.15,116.63,103.43,113.59,111,114.58,122.88,121.27,114.38,114.9,102.77,97.463,97.29,113.38,94.392,83.835,105.65,85.804,104.22,103.36,116.05,117.17,112.41,114.63,110.96,107,121.21,117.74,111.21,114.45,116.15,102.73,114.39,101.85,107.34,100.82,91.392,112.01,106.88,111.81,100.2,110.51,94.499,94.094,94.313,107.11,110.13,104.91,105.73,101.75,111.28,120.21,115.17,118.14,114.13,108.48,119.72,127.93,131.6,112.48,122.05,174.58,208.05,209.66,193.11,196.47,232.61,215.83,223.83,214.49,139.39,130.99,134.25,127.8,115.7,111.64,129.23,115.12,114.63,125.09,124.66,126.95,126.9,128.88,128.88,112.72,102.04,106.64,112.05,108.74,103.12,126.83,117.94,126.68,124.22,134.54,159.54,223.46,225.64,216.8,230.11,210.92,159.55,138.78,113.06,111.81,109.11,121.98,119.92,109.46,112.48,99.099,99.67,102.21,107.45,116.46,103.8,122.53,112.03,119.44,101.49,103.36,116.29,102.69,100.91,101.55,91.096,116.07,108.44,104.34,124.94,115.58,130.71,151.34,127.49,98.956,111.63,95.892,100.21,106.62,109.99,106.25,98.493,92.943,105.8,91.773,96.959,89.423,99.602,107.9,95.88,103.02,105.43,90.034,99.441,95.283,108.58,92.001,108.24,107.69,106.91,98.241,101.81,109.51,165.31,206.76,181.73,159.6,131.39,121.2,103.73,99.702,110.16,98.036,108.85,117.85,106.32,112.24,107.65,103.53,113.63,111.39,106.6,113.7,91.621,107.08,106.08,91.661,112.36,87.714,96.678,103,112.08,108.95,96.752,105.91,102.65,105.67,113.56,126.3,141.56,162.07,126.69,98.868,111.38,107.73,93.359,107.1,95.06,106.08,106.51,100.38,98.956,92.384,113.81,92.754,106.55,113.99,83.091,100.92,87.449,105.09,110.44,97.114,83.702,83.537,82.612,96.291,88.872,103.18,97.615,103.89,91.906,105.65,104.85,110.99,99.573,93.015,102.6,89.443,109.77,114.48,119.3,110.57,121.43,106.4,108.53,111.95,111.95,114.79,106.72,100.03,114.96,93.698,99,94.711,98.908,105.28,101.9,92.372,115.49,111.33,112.54,102.86,104.18,115.48,98.52,103.37,98.414,100.77,103.82,120.99,110.86,112.33,103.95,104.71,110.38,110.93,95.089,95.132,88.26,87.676,99.167,88.07,101.68,98.235,107.78,97.115,90.005,93.271,131.45,128.98,112.04,128.67,100.3,125.51,110.53,125.08,119.65,111.35,127.1,174.3,215.36,203.54,183.94,202.87,217.37,232.82,220.72,197.09,149.54,113.42,131.36,111.64,126.78,131.09,111.38,126.39,128.18,118.57,108.91,133.51,128.38,123.19,112.65,128.01,109.22,113.37,110.14,110.27,115.51,103.47,112.2,111.13,106.07,141.56,153.71,217.6,225.17,214.45,213.34,200.19,160.09,125.52,124.96,130.41,128.29,113.38,115.41,120.77,113.87,113,107.98,112.43,112.49,107.57,117.94,113.93,116.47,109.94,118.47,102.8,117.15,111.14,109.59,102.04,97.869,112.52,109.47,108.67,106.54,116.79,145.71,149.02,139.08,119.73,106.58,96.739,102.91,107.48,113.18,93.013,105.54,93.826,98.596,88.57,92.569,109.25,104.36,94.509,96.434,94.012,105.14,111.36,90.441,104.86,106.46,113.13,107.44,108.86,102.06,93.851,93.712,104.72,156.41,203.1,168.4,152.86,129.44,102.37,101.35,99.861,115.99,110.99,106.56,106.98,98.228,109.6,106.42,111.96,94.114,98.513,106.89,93.025,93.083,88.384,107.98,109.67,109.23,89.082,98.955,115.2,108.84,110.91,98.684,98.927,104.87,103.07,113.77,141.06,137.08,159.13,122.64,111.59,113.51,105.07,93.331,100.16,113.26,114.24,100.91,103.78,102.2,91.71,108.13,109.22,91.042,92.294,99.387,89.865,90.052,107.33,111.63,105.1,89.764,96.312,94.062,97.035,84.908,92.467,103.67,89.985,91.956,108.31,97.051,97.124,97.79,99.93,103.13,104.38,96.589,117.09,121.23,107.4,114.52,105.44,100.61,107.25,103.98,102.78,105.08,108.21,116.51,96.047,88.552,94.097,99.411,92.482,106.36,107.42,94.297,104.28,117.37,116.45,121.99,122.84,108.34,117.62,110.13,120.04,118.44,108.23,117.1,101.37,97.502,95.565,111.32,111.72,99.814,92.641,105.66,100.6,93.239,89.373,102.75,99.137,101.84,102.39,92.543,83.889,123.15,130.3,113.43,115.4,107.27,115.8,120.06,109.14,112.28,123.06,130.97,186.46,220.02,217.45,171.55,187.3,231.37,226.45,214.42,202.68,154.3,133.53,121.78,111.42,134.92,111.02,128.32,106.46,121.61,110.57,111.92,129.77,116.59,117.98,111.36,125.78,109.44,110.95,99.936,110.08,119.92,108.59,118.81,115.74,103.41,121.21,163.31,208.95,216.94,217.7,211.13,205.54,149.14,133.14,113.55,124,106.41,118.01,118.9,115.91,113.24,108.12,106.78,112.51,108.47,112,122.52,114.55,117.77,97.85,102.15,106.33,102.92,114.26,107.22,114.61,105.15,118.54,114.31,114.12,109.21,123.34,127.35,152.17,142.83,115.96,102.37,94.445,98.528,111.2,108.75,106.87,100.12,90.907,87.041,97.597,93.298,102.35,97.121,108.89,111.26,97.128,95.062,94.656,89.093,88.013,100.45,91.983,105.89,100.14,105.19,111.32,91.793,105.95,168.99,194.58,159.87,160.38,119.21,105.3,105.76,107.91,93.179,115.69,115.83,112.86,98.409,96.29,107.06,106.18,101.2,95.798,114.02,114.58,111.24,108.78,100.25,92.014,96.731,98.504,114.7,94.889,103.8,108.95,102.8,97.978,102.28,107.06,105.93,133.47,161.09,149.71,124.53,101.15,94.905,105.27,94.216,107.36,103.13,91.94,113.7,100.18,97.215,105.06,91.009,101.03,93.596,111.77,85.744,106.88,100.8,94.207,91.328,90.59,94.076,87.094,101.5,86.465,96.252,98.562,89.135,88.841,90.962,87.768,109.89,107.18,86.421,92.256,90.999,107.28,109.99,113.07,107.17,113.31,100.84,121.26,99.025,102.14,121.59,101.73,100.88,118.14,95.643,102.18,89.097,98.686,102.74,94.998,88.147,107.96,93.766,101.02,99.362,116.6,102.15,110.34,111.16,108.71,105.73,108.32,116.5,101.71,115.83,101.95,101.33,99.045,97.689,109,91.854,111.72,97.684,104.9,100.06,89.658,88.216,93.959,92.078,102.76,100.43,86.782,112.18,109.06,118.56,108.57,120.95,125.6,109.15,122.95,131.97,116.8,119.2,164.92,212.1,221.95,193.23,201.24,236.3,224.29,229.14,200.32,155.88,125.8,111.67,125.05,122.75,131,122.95,125.9,109.89,128.65,107.69,127.84,127.91,123.82,110.71,126.1,113.31,106,107.91,118.08,110.45,120.91,125,121.12,113.46,119.96,151.04,216,220.54,231.65,219.27,215.69,144.73,134.79,117.92,114.79,125.16,127.01,117.22,105.49,107.51,113.29,103.38,121.07,116.29,120.26,121.67,109.81,107.24,109.95,97.676,101.02,112.28,118.85,102.7,117.69,102.21,95.56,119.83,124.3,117.05,117.48,125.03,137.75,136.11,110.03,95.421,104.93,115.73,103.07,106.49,100.71,108.95,101.53,91.126,93.963,90.539,100.34,111.95,95.722,111.19,92.913,100.82,97.361,96.726,87.688,105.2,106.3,89.037,94.304,110.02,104.47,106.54,108.25,156.73,202.08,183.57,162.2,120.85,102.72,100.8,96.489,115.06,105.69,97.824,94.747,93.513,93.04,112.81,94.207,107.45,96.452,106.43,108.05,103.02,91.808,96.529,109.58,104.84,97.137,95.467,99.375,102.18,94.463,89.362,106.31,90.583,108.55,117.46,129.56,157.58,155.27,125.38,120.12,115.28,108.18,115.5,114.47,114.09,105.16,92.833,103.19,98.568,95.648,109.76,110.93,93.523,97.927,99.73,106.28,101.88,85.795,96.079,92.19,106.43,104.3,79.853,100.65,104.98,92.665,100.31,88,105.37,109.87,91.908,88.521,103.07,104.37,100.12,86.73,112.91,104.75,112.43,112.74,114.25,109.54,102.1,106.93,120.76,123.47,112,106.61,108.1,112.57,91.541,87.282,94.265,86.873,99.308,95.28,96.058,106.07,98.238,99.909,121.73,115.38,98.863,100.57,108.76,116.91,112.74,116.76,107.45,98.047,107.69,111.66,96.073,110.88,110.67,98.494,98.462,97.088,104.43,110.44,93.558,87.849,86.981,99.218,84.736,107.6,123.56,110.76,130.03,114.43,120.46,102.56,121.36,116.89,125.41,112.71,134.25,186.16,210.54,212.02,186.25,187.41,226.69,231.55,218.98,219.06,138.65,120.09,128.18,109.77,125.91,118.42,130.08,122.17,115.43,114.84,117.86,112.75,118.51,113.77,124.36,112.58,116.72,103.73,120.2,114.39,110.63,124.95,103.83,126.73,104.82,125.89,168.61,216.66,210.21,222.92,227.09,199.52,147.21,144.68,125.5,126.05,129.19,119.82,126.73,118.37,108.79,112.33,120.83,99.163,121.39,126.48,118.38,107.75,97.734,105.26,103.44,114.52,99.049,118.82,110.63,108.6,110.94,103.08,105.02,108.78,107.68,114.22,144.25,145.76,129.24,102.04,108.93,97.34,110.88,97.881,100.62,101.56,96.166,104.4,90.868,108.27,89.237,105.58,87.569,93.769,99.884,99.447,92.96,98.584,105.34,95.229,96.477,98.116,97.275,104.27,115.71,91.037,91.64,108.75,154.76,203.8,177.54,153.07,127.7,100.82,110.5,105.55,104.01,111.93,109.93,100.8,117.93,108.33,114.13,117.17,113.84,100.1,98.469,109.26,93.493,97.047,103.06,89.909,107.67,104.02,96.8,107.1,110.07,111.4,108.28,93.377,111.5,96.289,122.57,122.08,158.07,147.03,125.68,115.76,99.074,112.5,95.568,109.8,100.91,109.13,113.39,95.533,116.55,101,90.854,93.708,92.564,94.622,87.13,89.846,101.74,94.425,106.75,91.332,106.25,94.291,85.51,82.253,87.726,107.78,84.965,94.097,101.72,86.324,105.53,109.1,99.737,99.592,92.482,97.655,100.95,108.65,107.99,97.757,104.8,104.22,108.73,113.8,120.85,114.34,109.94,107.91,110.56,98.823,92.974,84.457,100.97,107.8,105.55,110.42,105.37,98.247,99.532,111.04,102.93,109.11,108.09,119.36,110.96,98.153,108.96,111.1,108.49,111.41,108.88,94.604,112.2,94.168,101.5,109.98,102.6,103.04,90.686,111.27,108.41,91.893,89.009,101.65,84.627,87.869,116.23,129.76,111.01,115.85,99.374,116.63,111.59,117.75,123.81,109.5,133.56,164.5,210.16,203.84,183.1,206.98,218.08,231.61,225.38,198.54,140.23,115.94,113.22,110.11,119.7,110.54,127.37,113.19,112.68,130.09,116.4,114.74,120.24,115.34,114.13,127.18,123.81,99.493,117.47,103.89,119.45,119.35,108.71,117.61,104.62,141.81,149.84,207.94,204.52,215.06,214.12,208.26,152.59,124.46,122.08,125.7,112.9,103.42,112.34,121.26,111.12,113.46,105.74,99.764,118.09,112.1,110.52,117.09,111.6,112.61,111.97,104.02,118.51,105.44,102.25,98.583,97.612,101.96,106.87,122.22,120.18,133.94,135.42,135.73,133.63,109.18,104.05,111.19,97.81,102.12,113.11,111.61,103.84,113.45,109.84,93.487,88.237,103.34,98.336,95.321,91.726,110.72,105.46,104.58,106.57,107.51,108.9,101.44,99.69,102.05,103.08,101.85,106.16,103.13,158.05,207.93,163.49,150.43,125.23,119.93,103.41,112.68,93.623,108.36,98.099,99.407,114.2,101.92,109.6,97.655,104.05,100.28,110.89,107.71,103.45,92.873,98.325,100.38,105.42,88.062,92.6,115.68,109.41,89.965,108.52,97.74,99.139,102.5,126.86,121.84,153.92,156.48,135.02,106.88,99.558,98.722,94.541,115.86,99.052,113.46,114.61,96.018,114.94,96.148,95.384,91.437,89.562,109.03,104.22,97.229,99.518,86.181,98.964,94.584,104.53,83.715,89.537,96.966,83.733,92.24,90.14,93.6,104.08,103.21,94.405,99.985,88.408,102.34,107.65,107.17,111.8,114.07,100.87,105.07,97.569,117.57,117.33,118.96,117.53,115.8,122.43,107.88,96.935,107.66,83.838,101.06,105.25,92.236,88.124,91.78,96.645,100.77,101.5,101.49,104.43,117.83,98.738,112.9,107.31,108.09,114.27,121.89,102.04,111.07,104.61,113.78,98.847,104.93,89.467,106.47,99.73,101.57,89.228,93.603,92.223,92.094,97.207,93.402,105.26,94.987,119.77,112.81,116.84,110.55,117.62,114.34,102.17,121.4,111.57,118.74,136.4,175.03,200.14,205.48,187.37,192.98,224.22,214.87,212.43,213.67,139.27,113.46,124.07,125.45,134.93,134.6,129.52,128.91,112.82,125.34,128.17,123.03,132.38,125.49,107.39,106.97,102.53,107.1,118.02,111.27,109.53,124.69,116.32,113.91,115.13,126.8,157.45,223.66,204.76,225.91,220.68,193,164.32,138.08,120.8,124.55,121.4,124.13,115.98,121.59,115.47,121.89,111.99,112.97,109.98,120.43,104.05,108.91,104.2,99.358,103.37,111.53,112.24,110.01,102.16,99.354,110.01,103.1,101.2,106.61,105.01,126.86,130.4,143.72,138.9,98.123,108.49,108.25,101.92,94.341,102.17,99.656,110.54,100.83,90.746,108.55,103.37,87.088,90.302,95.225,93.874,97.863,111.6,88.696,105.89,109.37,110.7,109.11,109.05,92.489,99.008,99.995,108.73,97.086,164.71,206.62,171.65,157.44,125,110.4,107.14,114.89,105.76,107.22,117.53,105.14,95.925,114.62,103.83,94.514,98.637,102.12,114.66,101.85,112.5,91.218,106.65,106.23,112.71,89.087,115.64,91.272,98.544,97.71,96.544,88.084,110,110.56,112.78,124.77,156.74,142.07,119.07,116.42,108.86,101.28,110.8,97.65,96.915,109.39,97.667,101.2,103.21,100.65,89.405,110.71,107.2,94.534,88.262,92.798,90.297,95.507,108.7,91.509,97.215,82.034,96.282,86.06,92.633,106.05,102.07,94.871,102.79,109.19,106.74,111.5,110.93,106.93,88.736,101.03,100.36,110.03,103.43,101.93,115.77,100.22,119.12,117.81,114.78,112.89,120.08,113.7,100.2,92.86,100.88,85.728,94.304,105.1,84.622,96.195,114.34,98.837,110.6,119.09,121.8,114.98,110,118.12,104.51,120.15,100.65,112.33,114.92,102.49,102.63,102.06,91.822,103.94,111.77,93.766,95.083,91.62,98.224,104.86,109.22,90.692,94.667,96.334,94.192,106.46,112.6,111.87,117.53,106.84,100.47,120.73,123.3,131.89,112.13,127.75,128.65,176.06,205.11,204.03,184.28,193.27,221.8,220.78,218.89,214.34,142.31,114.68,132.39,125.18,126.8,124.53,120.33,108.54,117.65,113.89,129.88,115.05,127.3,118.41,129.52,113.59,113.32,101.72,113.4,118.29,107.75,112.46,106.07,117.54,116.57,133.55,164.43,216.52,220.33,217.44,230.87,201.24,155.06,139.05,123.3,117.17,122.72,120.42,111.2,115.51,107.06,115.83,113.84,107.31,117.24,106.89,121.16,103.11,114.83,97.463,99.086,120.81,111.09,102.11,110.8,109.47,100.35,104.36,114.01,117.74,122,135.58,137.48,148.9,119.89,108.77,99.399,116,105.48,104.18,98.897,102.32,107.89,95.548,88.935,92.56,108.19,89.775,102.86,111.54,91.044,101.24,90.894,106.26,88.912,109.83,94.759,110.21,99.57,108.63,105.9,109.6,103.57,107.92,163.09,199.02,174.58,152.7,124.99,117.15,102.03,113.02,97.59,99.42,112.67,108.15,107.98,104.66,109.29,102.68,103.17,93.062,114.85,113.19,109.13,88.282,94.069,110.28,100.76,111.49,94.772,100.68,108.21,111.4,90.603,88.552,112.66,102.62,110.01,137.69,147.48,159.28,137.81,121.54,100.25,96.171,93.273,98.202,97.9,114.89,94.162,110.99,112.45,103.54,111.12,105.89,101,93.35,85.491,94.287,105.63,91.571,99.127,92.983,87.893,103.71,89.986,90.117,98.033,89.155,103.42,101.96,88.118,86.028,108.9,106.88,98.929,93.482,105.22,99.032,112.45,96.669,109.78,117.17,108.07,103.66,119.24,118.08,113.52,108.43,107.59,101.3,117.83,89.838,88.228,103.55,96.593,90.659,107.26,94.593,105.99,113.31,117.89,99.94,110.56,113.62,108.63,103.59,118.26,107.94,113.89,109.59,120.16,109.05,112.16,110.51,100.69,102.84,94.276,93.542,92.995,92.422,100.69,111.74,91.828,103.82,106.65,96.144,98.016,99.63
